0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
107.2,243.0
137.6,243.0
137.6,243.0
211.2,196.0
211.2,196.0
212.8,196.0
212.8,196.0
206.4,200.0
198.4,200.0
198.4,200.0
200.0,184.0
174.4,151.0
174.4,151.0
166.4,151.0
160.0,151.0
160.0,151.0
160.0,151.0
148.8,199.0
148.8,199.0
148.8,199.0
148.8,199.0
148.8,199.0
161.6,167.0
140.8,172.0
140.8,172.0
137.6,220.0
137.6,220.0
137.6,220.0
137.6,220.0
216.0,199.0
216.0,199.0
216.0,199.0
216.0,199.0
192.0,172.0
192.0,172.0
192.0,172.0
147.2,154.0
147.2,154.0
155.2,204.0
169.6,233.0
211.2,233.0
211.2,233.0
236.8,233.0
236.8,233.0
236.8,233.0
241.6,158.0
241.6,158.0
241.6,158.0
241.6,158.0
174.4,210.0
174.4,210.0
182.4,224.0
212.8,224.0
224.0,224.0
224.0,224.0
230.4,212.0
220.8,212.0
228.8,206.0
220.8,206.0
214.4,206.0
214.4,219.0
214.4,219.0
220.8,219.0
220.8,219.0
220.8,219.0
220.8,219.0
214.4,197.0
214.4,197.0
214.4,197.0
214.4,197.0
256.0,238.0
256.0,238.0
256.0,238.0
256.0,238.0
235.2,174.0
235.2,174.0
235.2,174.0
235.2,174.0
219.2,236.0
219.2,236.0
219.2,236.0
219.2,236.0
232.0,192.0
232.0,192.0
232.0,192.0
232.0,192.0
232.0,192.0
182.4,215.0
201.6,197.0
201.6,197.0
201.6,197.0
201.6,197.0
201.6,197.0
192.0,157.0
192.0,157.0
192.0,157.0
190.4,217.0
190.4,217.0
190.4,217.0
208.0,244.0
208.0,244.0
208.0,244.0
265.6,222.0
238.4,185.0
219.2,185.0
219.2,185.0
212.8,234.0
212.8,234.0
243.2,234.0
243.2,234.0
246.4,153.0
204.8,212.0
203.2,212.0
216.0,212.0
208.0,219.0
209.6,219.0
217.6,219.0
220.8,178.0
209.6,178.0
198.4,178.0
188.8,220.0
204.8,220.0
208.0,220.0
224.0,241.0
246.4,241.0
270.4,241.0
283.2,221.0
276.8,221.0
260.8,221.0
254.4,163.0
233.6,163.0
209.6,163.0
193.6,170.0
193.6,170.0
176.0,170.0
176.0,170.0
176.0,170.0
156.8,161.0
131.2,200.0
131.2,200.0
153.6,200.0
155.2,186.0
155.2,186.0
160.0,186.0
160.0,186.0
160.0,186.0
160.0,186.0
176.0,215.0
176.0,215.0
180.8,166.0
180.8,166.0
171.2,226.0
171.2,226.0
201.6,226.0
201.6,226.0
201.6,226.0
201.6,226.0
201.6,226.0
270.4,242.0
270.4,242.0
270.4,242.0
270.4,242.0
233.6,151.0
233.6,151.0
233.6,151.0
233.6,151.0
180.8,196.0
180.8,196.0
180.8,196.0
251.2,239.0
251.2,239.0
272.0,239.0
272.0,239.0
272.0,239.0
257.6,161.0
257.6,161.0
257.6,161.0
257.6,161.0
196.8,161.0
187.2,161.0
187.2,161.0
187.2,161.0
225.6,224.0
233.6,153.0
233.6,153.0
203.2,153.0
203.2,153.0
203.2,153.0
185.6,243.0
185.6,243.0
248.0,243.0
248.0,243.0
284.8,243.0
284.8,243.0
291.2,198.0
241.6,181.0
224.0,181.0
214.4,181.0
214.4,181.0
200.0,152.0
169.6,152.0
169.6,152.0
148.8,171.0
140.8,171.0
140.8,171.0
144.0,152.0
128.0,152.0
129.6,152.0
112.0,169.0
113.6,169.0
113.6,169.0
118.4,205.0
118.4,205.0
118.4,205.0
118.4,205.0
155.2,205.0
155.2,205.0
155.2,205.0
155.2,205.0
169.6,176.0
155.2,244.0
155.2,244.0
155.2,244.0
155.2,244.0
240.0,173.0
240.0,173.0
240.0,173.0
240.0,173.0
182.4,199.0
182.4,199.0
177.6,200.0
177.6,200.0
177.6,200.0
177.6,200.0
177.6,200.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
185.6,173.0
