0.0,0.0,0.14,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,0.14,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,0.14,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,-0.14,1.0,0.0,0.71,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,-0.14,1.0,0.0,0.71,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,-0.14,1.0,0.0,0.71,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,-0.14,1.0,0.0,0.71,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,-0.14,1.0,0.0,0.71,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,-0.14,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,-0.14,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,-0.14,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,-0.14,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,0.14,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,0.14,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0
