0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,150.0
32.0,150.0
32.0,150.0
52.8,150.0
52.8,150.0
57.6,150.0
57.6,150.0
73.6,150.0
73.6,150.0
73.6,150.0
73.6,150.0
150.4,230.0
228.8,150.0
228.8,150.0
206.4,150.0
206.4,150.0
206.4,150.0
206.4,150.0
163.2,150.0
163.2,150.0
163.2,150.0
163.2,150.0
120.0,150.0
120.0,150.0
120.0,150.0
120.0,150.0
110.4,150.0
110.4,150.0
110.4,150.0
110.4,150.0
110.4,150.0
156.8,230.0
156.8,230.0
249.6,230.0
248.0,230.0
248.0,230.0
252.8,150.0
200.0,150.0
200.0,150.0
192.0,150.0
192.0,150.0
192.0,150.0
192.0,150.0
163.2,150.0
163.2,150.0
163.2,150.0
116.8,150.0
104.0,230.0
163.2,230.0
195.2,230.0
195.2,230.0
227.2,230.0
227.2,230.0
227.2,230.0
227.2,230.0
198.4,150.0
198.4,150.0
198.4,150.0
198.4,150.0
214.4,230.0
214.4,230.0
214.4,230.0
214.4,230.0
209.6,150.0
209.6,150.0
209.6,150.0
209.6,150.0
155.2,150.0
155.2,150.0
155.2,150.0
155.2,150.0
204.8,230.0
204.8,230.0
204.8,230.0
204.8,230.0
244.8,230.0
244.8,230.0
244.8,230.0
244.8,230.0
246.4,230.0
244.8,230.0
244.8,230.0
246.4,230.0
248.0,150.0
228.8,150.0
201.6,150.0
201.6,150.0
187.2,150.0
187.2,150.0
204.8,230.0
204.8,230.0
230.4,230.0
227.2,150.0
227.2,150.0
201.6,150.0
201.6,150.0
201.6,150.0
201.6,150.0
156.8,150.0
156.8,150.0
156.8,150.0
156.8,150.0
123.2,150.0
123.2,150.0
123.2,150.0
123.2,150.0
163.2,230.0
163.2,230.0
163.2,230.0
163.2,230.0
246.4,230.0
246.4,230.0
246.4,230.0
246.4,230.0
251.2,230.0
251.2,230.0
251.2,230.0
251.2,230.0
228.8,150.0
228.8,150.0
228.8,150.0
228.8,150.0
228.8,150.0
153.6,150.0
153.6,150.0
153.6,150.0
153.6,150.0
172.8,230.0
172.8,230.0
172.8,230.0
172.8,230.0
220.8,150.0
220.8,150.0
153.6,150.0
128.0,150.0
128.0,150.0
123.2,230.0
123.2,230.0
123.2,230.0
203.2,230.0
203.2,230.0
203.2,230.0
204.8,150.0
174.4,230.0
204.8,230.0
219.2,230.0
236.8,230.0
236.8,230.0
241.6,230.0
246.4,230.0
246.4,230.0
248.0,150.0
227.2,150.0
204.8,150.0
187.2,150.0
172.8,230.0
203.2,230.0
214.4,230.0
238.4,230.0
246.4,230.0
246.4,230.0
246.4,230.0
243.2,230.0
243.2,230.0
243.2,230.0
246.4,230.0
249.6,230.0
249.6,150.0
224.0,150.0
203.2,150.0
185.6,150.0
172.8,230.0
209.6,230.0
209.6,230.0
209.6,230.0
209.6,230.0
209.6,230.0
209.6,230.0
238.4,230.0
238.4,230.0
238.4,230.0
238.4,230.0
190.4,150.0
172.8,150.0
164.8,150.0
156.8,150.0
145.6,150.0
128.0,230.0
172.8,230.0
172.8,230.0
204.8,230.0
204.8,230.0
204.8,230.0
204.8,230.0
240.0,230.0
240.0,230.0
240.0,230.0
224.0,150.0
188.8,150.0
188.8,150.0
179.2,230.0
179.2,230.0
179.2,230.0
179.2,230.0
214.4,230.0
232.0,230.0
232.0,230.0
232.0,230.0
232.0,230.0
171.2,150.0
171.2,150.0
171.2,150.0
171.2,150.0
251.2,230.0
251.2,230.0
251.2,230.0
251.2,230.0
251.2,230.0
113.6,150.0
238.4,230.0
238.4,230.0
249.6,230.0
249.6,230.0
249.6,230.0
249.6,230.0
246.4,230.0
246.4,230.0
246.4,230.0
246.4,230.0
251.2,230.0
251.2,230.0
251.2,230.0
249.6,230.0
249.6,230.0
251.2,230.0
254.4,230.0
251.2,230.0
251.2,230.0
251.2,230.0
252.8,230.0
252.8,230.0
252.8,230.0
252.8,230.0
204.8,150.0
204.8,150.0
204.8,150.0
204.8,150.0
160.0,150.0
160.0,150.0
160.0,150.0
160.0,150.0
160.0,150.0
126.4,150.0
126.4,150.0
126.4,150.0
126.4,150.0
108.8,150.0
108.8,150.0
108.8,150.0
108.8,150.0
102.4,150.0
102.4,150.0
102.4,150.0
102.4,150.0
198.4,230.0
198.4,230.0
198.4,230.0
198.4,230.0
196.8,150.0
196.8,150.0
196.8,150.0
196.8,150.0
196.8,150.0
153.6,150.0
121.6,150.0
118.4,150.0
113.6,150.0
113.6,150.0
105.6,150.0
105.6,150.0
105.6,150.0
105.6,150.0
220.8,230.0
235.2,230.0
235.2,230.0
243.2,230.0
246.4,230.0
244.8,150.0
244.8,150.0
244.8,150.0
230.4,150.0
230.4,150.0
230.4,150.0
230.4,150.0
230.4,150.0
166.4,150.0
166.4,150.0
166.4,150.0
166.4,150.0
121.6,150.0
121.6,150.0
121.6,150.0
121.6,150.0
121.6,150.0
155.2,230.0
155.2,230.0
220.8,150.0
172.8,230.0
172.8,230.0
211.2,230.0
235.2,230.0
246.4,150.0
246.4,150.0
230.4,150.0
230.4,150.0
187.2,150.0
187.2,150.0
187.2,150.0
187.2,150.0
187.2,150.0
